0.424590763465632,0.307697940768507,1
-2.95210523691278,0.131144092402462,1
-0.676991113225243,1.44129069175062,1
-0.543566780000189,-1.36336766986907,1
1.25066222497085,-1.30359643135274,1
-0.060610508969435,0.317719672868401,1
0.349487840377101,-0.826124208164724,1
-0.675111840330297,1.13890612518006,1
0.049454068387329,1.86332399487408,1
0.350967789153277,-0.285262324838082,1
0.453875406299872,0.48554711636825,1
-0.054121416701862,2.26118050484097,1
-0.499050331591007,0.553244692680735,1
-0.086102355276946,-0.465180404670986,1
-0.341621127923781,0.841471550767013,1
-1.53363194408581,-0.020539492275514,1
0.925740278874367,0.656453400631991,1
-1.00008328512034,0.007112945596361,1
-1.84992169756306,-1.04675259873822,1
-0.337992444534395,-0.364416806343498,1
0.853297524473832,0.60808715419191,1
0.495799207357102,0.370755522659851,1
-0.572465424803576,0.723923896232925,1
-0.403547438102252,-2.32990074913768,1
0.692443040961506,-0.407873479261139,1
0.165981559505968,2.48298281215469,1
0.260982710306406,-0.847639359162743,1
0.073841424261436,0.445068677193811,1
0.550425588343048,0.46108276341676,1
1.17940067004783,1.07429014218061,1
0.485013455106927,-0.75137142928606,1
-1.30553766730974,0.675743540683703,1
-0.553302929789369,0.064829741754247,1
-2.21811333353843,0.308658041593715,1
0.147697891016589,-0.606585195806217,1
0.546639500629629,0.66481721519832,1
1.3170667700294,0.85961433596777,1
2.25913496548719,0.326076922051674,1
-1.00713203677716,0.029084562826317,1
0.88789274261475,1.86437301823622,1
0.503222077008491,0.378525054297779,1
0.763419619012606,-0.877218427550089,1
0.240590609977409,-1.03451721422495,1
-0.744037318509959,0.719094948257575,1
0.235482604419172,0.948032381436149,1
-2.06840187425379,0.797233470359664,1
0.798886621571894,0.86299299058342,1
-1.34232807914381,-0.064859602513499,1
-0.443633116454483,0.175825793227561,1
-0.253853457233656,0.49745805101014,1
-1.6912992279437,-0.904591726496926,1
1.3681010062116,0.919618361956427,1
-0.78893108867702,-1.3504160863821,1
1.24857565651627,0.393637430004677,1
-0.67308742921618,1.32670721666256,1
-0.495648809378369,-0.117646242610707,1
-0.166753612972936,0.338003253999136,1
-0.056523165742666,0.881481633311043,1
-1.96047387578291,-0.816181719450789,1
2.02555448803083,-1.5911046727769,1
0.655306322840943,0.703730785838489,1
0.780765805587271,-0.709833203861169,1
0.610017388534814,-0.100883045716318,1
-0.136531237661251,-0.353169028490167,1
-1.07769902434925,-0.276019596091528,1
